8402-8402_game_2;partial;100;Blue;team;;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;;0
8402-8402_game_2;partial;200;Red;team;;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;;1
8402-8402_game_3;partial;1;Blue;top;Bin;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Gwen;0
8402-8402_game_3;partial;2;Blue;jng;Wei;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jarvan IV;0
8402-8402_game_3;partial;3;Blue;mid;Xiaohu;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Syndra;0
8402-8402_game_3;partial;4;Blue;bot;GALA;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jinx;0
8402-8402_game_3;partial;5;Blue;sup;Ming;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Thresh;0
8402-8402_game_3;partial;6;Red;top;xiaolaohu;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Jayce;1
8402-8402_game_3;partial;7;Red;jng;Beichuan;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Lee Sin;1
8402-8402_game_3;partial;8;Red;mid;gori;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Corki;1
8402-8402_game_3;partial;9;Red;bot;Lwx;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Aphelios;1
8402-8402_game_3;partial;10;Red;sup;Hang;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Lulu;1
8402-8402_game_3;partial;100;Blue;team;;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;;0
8402-8402_game_3;partial;200;Red;team;;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;;1
ESPORTSTMNT01_2690302;complete;1;Blue;top;Nille;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;Gwen;1
ESPORTSTMNT01_2690302;complete;2;Blue;jng;Noodle;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;Xin Zhao;1
ESPORTSTMNT01_2690302;complete;3;Blue;mid;Sahira;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;Ryze;1
ESPORTSTMNT01_2690302;complete;4;Blue;bot;Kehvo;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;Jinx;1
ESPORTSTMNT01_2690302;complete;5;Blue;sup;Quixeth;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;Lulu;1
ESPORTSTMNT01_2690302;complete;6;Red;top;Tatuy;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;Wukong;0
ESPORTSTMNT01_2690302;complete;7;Red;jng;pawp;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;Karthus;0
ESPORTSTMNT01_2690302;complete;8;Red;mid;Muter;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;Orianna;0
ESPORTSTMNT01_2690302;complete;9;Red;bot;Zpikee;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;Jhin;0
ESPORTSTMNT01_2690302;complete;10;Red;sup;JeppeHou;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;Nautilus;0
ESPORTSTMNT01_2690302;complete;100;Blue;team;;Vanir;oe:team:ed2763d0f6ca9c05c17d888f3dc956e;;1
ESPORTSTMNT01_2690302;complete;200;Red;team;;Team Singularity;oe:team:b7f246aa375086484bc9e7469ab3b0c;;0
ESPORTSTMNT01_2700416;complete;1;Blue;top;Marky;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;Jayce;0
ESPORTSTMNT01_2700416;complete;2;Blue;jng;Kadir;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;Talon;0
ESPORTSTMNT01_2700416;complete;3;Blue;mid;xKenzuke;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;Vex;0
ESPORTSTMNT01_2700416;complete;4;Blue;bot;Tazaku;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;Jhin;0
ESPORTSTMNT01_2700416;complete;5;Blue;sup;Pyrka;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;Leona;0
ESPORTSTMNT01_2700416;complete;6;Red;top;Satorius;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;Sion;1
ESPORTSTMNT01_2700416;complete;7;Red;jng;bluerzor;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;Xin Zhao;1
ESPORTSTMNT01_2700416;complete;8;Red;mid;Zwyroo;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;Syndra;1
ESPORTSTMNT01_2700416;complete;9;Red;bot;Jackspektra;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;Jinx;1
ESPORTSTMNT01_2700416;complete;10;Red;sup;whiteinn;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;Lulu;1
ESPORTSTMNT01_2700416;complete;100;Blue;team;;Movistar Riders;oe:team:480931efd3f8621f37531ba5eea70c7;;0
ESPORTSTMNT01_2700416;complete;200;Red;team;;Team Heretics;oe:team:1285e1c04d54de96502f12da4d49458;;1
ESPORTSTMNT01_2700432;complete;1;Blue;top;Myrwn;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;Karma;1
ESPORTSTMNT01_2700432;complete;2;Blue;jng;Albetrayber;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;Viego;1
ESPORTSTMNT01_2700432;complete;3;Blue;mid;Random;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;Irelia;1
ESPORTSTMNT01_2700432;complete;4;Blue;bot;Guubi;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;Xerath;1
ESPORTSTMNT01_2700432;complete;5;Blue;sup;Oscure;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;Leona;1
ESPORTSTMNT01_2700432;complete;6;Red;top;Color;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;Renekton;0
ESPORTSTMNT01_2700432;complete;7;Red;jng;Alexx;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;Lee Sin;0
ESPORTSTMNT01_2700432;complete;8;Red;mid;Fresskowy;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;Syndra;0
ESPORTSTMNT01_2700432;complete;9;Red;bot;Supa;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;Caitlyn;0
ESPORTSTMNT01_2700432;complete;10;Red;sup;Efias;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;Lux;0
ESPORTSTMNT01_2700432;complete;100;Blue;team;;BISONS ECLUB;oe:team:b346309564f4fc7f30ac14403e93010;;1
ESPORTSTMNT01_2700432;complete;200;Red;team;;G2 Arctic;oe:team:b350e8583018688fb4cea844b7f9806;;0
ESPORTSTMNT01_2690328;complete;1;Blue;top;Shikari;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;Ornn;1
ESPORTSTMNT01_2690328;complete;2;Blue;jng;Cboi;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;Lee Sin;1
ESPORTSTMNT01_2690328;complete;3;Blue;mid;Furuy;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;Corki;1
ESPORTSTMNT01_2690328;complete;4;Blue;bot;Odi11;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;Jinx;1
ESPORTSTMNT01_2690328;complete;5;Blue;sup;DuaLL;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;Rell;1
ESPORTSTMNT01_2690328;complete;6;Red;top;Bobista;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;Gangplank;0
ESPORTSTMNT01_2690328;complete;7;Red;jng;Kanna;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;Jarvan IV;0
ESPORTSTMNT01_2690328;complete;8;Red;mid;RoyalKanin;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;Viktor;0
ESPORTSTMNT01_2690328;complete;9;Red;bot;Mishigu;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;Seraphine;0
ESPORTSTMNT01_2690328;complete;10;Red;sup;DrChaos;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;Nautilus;0
ESPORTSTMNT01_2690328;complete;100;Blue;team;;Bifrost;oe:team:f081b761c52c8815264545f31442cf6;;1
ESPORTSTMNT01_2690328;complete;200;Red;team;;MNM Gaming;oe:team:542063f7067a523ca263df1cb72f843;;0
ESPORTSTMNT01_2690351;complete;1;Blue;top;Petoska;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;Riven;0
ESPORTSTMNT01_2690351;complete;2;Blue;jng;de sideré;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;Lee Sin;0
ESPORTSTMNT01_2690351;complete;3;Blue;mid;Eyhro;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;LeBlanc;0
ESPORTSTMNT01_2690351;complete;4;Blue;bot;Azitor;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;Jhin;0
